,Height,Label,Score,Width,filenames,x,y
3858,696,pinkCandle,0.27713000000000004,216,Person6_4,1761,1036
3859,1376,pumpkinNotes,0.38974000000000003,2070,Person6_4,1976,8
3860,522,blueSunglasses,0.34342,1277,Person6_4,1237,1271
3861,817,hairClip,0.68471,1170,Person6_4,148,1142
3862,341,lavenderDie,0.25611999999999996,511,Person6_4,2742,1679
3863,1490,yellowBag,0.31461,2003,Person6_4,1734,8
3864,1142,birdCall,0.41233000000000003,1855,Person6_3,928,1134
3865,840,pinkCandle,0.26077,310,Person6_3,1103,144
3866,1543,pumpkinNotes,0.35805,1667,Person6_3,2379,734
3867,1044,redWhistle,0.47118999999999994,1224,Person6_3,363,38
3868,1588,sign,0.45919,767,Person6_3,1210,8
3869,719,blueSunglasses,0.36232,1344,Person6_3,1197,1490
3870,1361,stickerBox,0.4044,1519,Person6_3,2527,552
3871,1399,canadaPencil,0.30754000000000004,3360,Person6_16,484,484
3872,462,eyeball,0.35719,982,Person6_16,807,840
3873,1187,metalKey,0.25774,1533,Person6_16,1371,620
3874,832,pinkCandle,0.28686999999999996,256,Person6_16,1761,976
3875,1278,trophy,0.25129,1586,Person6_16,498,416
3876,613,blueSunglasses,0.39064,1412,Person6_16,1748,1066
3877,1225,hairClip,0.35753,1398,Person6_16,605,454
3878,310,lavenderDie,0.30959000000000003,363,Person6_16,1116,885
3879,1255,yellowBag,0.27716999999999997,3213,Person6_16,834,8
3880,1165,cupcakePaper,0.3162,1855,Person6_24,928,628
3881,1770,pumpkinNotes,0.26509,1896,Person6_24,1197,318
3882,1565,yellowBag,0.46126000000000006,2379,Person6_24,108,424
3883,832,cloudSign,0.26086,1264,Person6_13,1815,1444
3884,484,eyeball,0.28974,901,Person6_13,1721,1626
3885,741,pinkCandle,0.33981999999999996,350,Person6_13,1143,515
3886,1928,sign,0.4828,1170,Person6_13,431,8
3887,1308,birdCall,0.33528,1506,Person6_8,552,877
3888,953,cloudSign,0.26182,1224,Person6_8,390,870
3889,522,eyeball,0.34548,780,Person6_8,1748,961
3890,885,metalKey,0.25161,1506,Person6_8,14,114
3891,1452,sign,0.36949,1573,Person6_8,1949,8
3892,250,blueSunglasses,0.25054,1371,Person6_8,1479,106
3893,1535,yellowBag,0.29197,1949,Person6_8,2097,741
3894,1203,birdCall,0.29894,1492,Person6_30,2554,923
3895,1051,cloudSign,0.3949,1734,Person6_30,713,681
3896,590,eyeball,0.305,740,Person6_30,3213,1089
3897,1157,partyFavor,0.38627,1519,Person6_30,820,326
3898,1928,sign,0.27915,901,Person6_30,1143,8
3899,318,lavenderDie,0.36356,404,Person6_30,1089,1203
3900,1286,birdCall,0.43671000000000004,1842,Person6_18,2097,991
3901,583,cloudSign,0.30611,982,Person6_18,1654,560
3902,696,eyeball,0.4079,1197,Person6_18,995,386
3903,295,blueSunglasses,0.32974000000000003,1197,Person6_18,1277,734
3904,847,hairClip,0.30103,1143,Person6_18,1600,484
3905,1059,stickerBox,0.25795999999999997,861,Person6_18,1465,1218
3906,1104,yellowBag,0.26779000000000003,2460,Person6_18,14,8
3907,416,eyeball,0.31501,847,Person6_7,1170,1014
3908,1346,yellowBag,0.26526,2218,Person6_7,1828,8
3909,1142,birdCall,0.36466,1385,Person6_20,1748,152
3910,688,cloudSign,0.28749,1035,Person6_20,767,1490
3911,643,eyeball,0.30413,995,Person6_20,1936,8
3912,1633,pumpkinNotes,0.32338,2030,Person6_20,592,643
3913,1641,sign,0.40709,1035,Person6_20,2205,636
3914,1225,trophy,0.37121,1452,Person6_20,1721,8
3915,847,hairClip,0.25739,1143,Person6_20,1869,8
3916,1104,birdCall,0.47683000000000003,1452,Person6_22,1734,809
3917,1240,canadaPencil,0.26585,2393,Person6_22,108,8
3918,976,cloudSign,0.29006,982,Person6_22,1949,704
3919,567,eyeball,0.5078699999999999,1586,Person6_22,1936,930
3920,545,pinkCandle,0.25276,202,Person6_22,2635,1104
3921,764,redWhistle,0.78085,1210,Person6_22,2124,983
3922,1460,yellowBag,0.2988,1909,Person6_22,14,817
3923,1218,birdCall,0.42533999999999994,1492,Person6_10,1707,431
3924,1203,cloudSign,0.27276999999999996,1506,Person6_10,1425,273
3925,1369,pumpkinNotes,0.30741,1828,Person6_10,1250,356
3926,825,redWhistle,0.25167,1936,Person6_10,1465,628
3927,1021,stickerBox,0.34635,995,Person6_10,1922,552
3928,1203,birdCall,0.38899,2084,Person6_14,834,764
3929,953,cloudSign,0.29846999999999996,1062,Person6_14,1613,900
3930,469,eyeball,0.55233,982,Person6_14,2232,326
3931,688,pinkCandle,0.34731999999999996,404,Person6_14,1936,1021
3932,1369,pumpkinNotes,0.4656,2124,Person6_14,1076,681
3933,794,redWhistle,0.60497,1398,Person6_14,592,809
3934,1603,sign,0.27434000000000003,928,Person6_14,1143,673
3935,1361,stickerBox,0.49568,1304,Person6_14,1237,696
3936,1006,birdCall,0.41075,1586,Person6_5,511,704
3937,741,cloudSign,0.31506,1277,Person6_5,350,8
3938,560,eyeball,0.39416999999999996,982,Person6_5,807,8
3939,726,metalKey,0.25619000000000003,1439,Person6_5,14,8
3940,1308,trophy,0.25403000000000003,1815,Person6_5,377,726
3941,1437,yellowBag,0.36972,1976,Person6_5,2070,484
3942,492,eyeball,0.27266,982,Person6_29,2541,1467
3943,2042,sign,0.4276,1197,Person6_29,2850,174
3944,371,lavenderDie,0.38029,417,Person6_29,2809,1664
3945,950,cloudSign,0.36173,1263,Person5_9,3360,680
3946,2060,pumpkinNotes,0.37703000000000003,2543,Person5_9,2720,10
3947,760,blueSunglasses,0.32491,1974,Person5_9,2649,1430
3948,1210,cloudSign,0.26082,1085,Person5_41,3058,980
3949,520,eyeball,0.3663,1085,Person5_41,2703,1780
3950,1160,pinkCandle,0.32525,534,Person5_41,3343,600
3951,1930,pumpkinNotes,0.32691,2169,Person5_41,2916,430
3952,1450,birdCall,0.28454,2045,Person5_43,1067,860
3953,480,lavenderDie,0.4467,534,Person5_43,1849,280
3954,2180,yellowBag,0.30376,2489,Person5_43,1991,720
3955,700,eyeball,0.41141000000000005,1618,Person5_18,2400,820
3956,2260,sign,0.49559,2063,Person5_27,1814,750
3957,1770,sign,0.33194,1796,Person5_22,1956,1240
3958,1080,birdCall,0.33966999999999997,2045,Person5_15,18,10
3959,1160,cloudSign,0.25568,1618,Person5_15,125,1850
3960,670,eyeball,0.3115,1227,Person5_15,338,1920
3961,1140,partyFavor,0.25795,2063,Person5_15,18,10
3962,760,pinkCandle,0.26464,498,Person5_15,1458,1000
3963,1550,birdCall,0.42616000000000004,2116,Person5_36,2934,1440
3964,1350,cloudSign,0.32926,1476,Person5_36,960,910
3965,1760,cupcakePaper,0.2929,1814,Person5_36,818,10
3966,1470,partyFavor,0.30879,2205,Person5_36,2489,1310
3967,1030,pinkCandle,0.3876,605,Person5_36,1405,1100
3968,2570,sign,0.6060399999999999,1352,Person5_36,1049,10
3969,1540,stickerBox,0.26643,1974,Person5_36,1103,10
3970,2400,sign,0.31331,978,Person5_25,2756,10
3971,1340,canadaPencil,0.33929000000000004,3876,Person5_17,1476,1670
3972,1250,cloudSign,0.29086,1440,Person5_17,214,10
3973,1050,metalKey,0.28226,2063,Person5_17,2596,1930
3974,2230,noisemaker,0.49742,4534,Person5_17,818,30
3975,1570,partyFavor,0.28031999999999996,2027,Person5_17,320,620
3976,990,pinkCandle,0.33452,569,Person5_17,1049,260
3977,2780,sign,0.28242,1547,Person5_17,569,180
3978,850,eyeball,0.35805,1227,Person5_4,1085,1620
3979,1870,partyFavor,0.34875,2240,Person5_4,1334,40
3980,1030,pinkCandle,0.28515,249,Person5_4,3858,670
3981,1660,sign,0.34676999999999997,1672,Person5_4,125,10
3982,1900,cupcakePaper,0.32069000000000003,1796,Person5_12,72,650
3983,1660,pumpkinNotes,0.28774,2507,Person5_12,1991,1350
3984,1180,redWhistle,0.64787,1867,Person5_12,1138,10
3985,2490,sign,0.31432,1209,Person5_12,1103,10
3986,1250,silverStraw,0.46151000000000003,2080,Person5_12,18,1760
3987,660,blueSunglasses,0.32729,2240,Person5_12,1369,10
3988,660,eyeball,0.34864,1209,Person5_3,4142,1070
3989,310,lavenderDie,0.45443999999999996,356,Person5_3,1476,2300
3990,1210,birdCall,0.27954,1885,Person5_8,3449,10
3991,1940,canadaPencil,0.34444,2063,Person5_8,1067,170
3992,840,cloudSign,0.34807,1280,Person5_8,3343,1160
3993,1010,pinkCandle,0.29417,498,Person5_8,3751,30
3994,1330,pumpkinNotes,0.32519000000000003,2080,Person5_8,2969,10
3995,570,blueSunglasses,0.34936999999999996,1885,Person5_8,2685,1310
3996,1560,stickerBox,0.40676,1387,Person5_8,3662,10
3997,1530,birdCall,0.30944,2240,Person5_37,2134,1030
3998,1500,canadaPencil,0.29002,2827,Person5_37,2223,1040
3999,1300,cloudSign,0.33366,1796,Person5_37,1192,280
4000,940,eyeball,0.33,1014,Person5_37,2329,710
4001,1150,pinkCandle,0.48202,640,Person5_37,1814,380
4002,1300,redWhistle,0.28893,1583,Person5_37,925,90
4003,2320,sign,0.51899,1192,Person5_37,392,10
4004,680,blueSunglasses,0.30224,1991,Person5_37,1476,830
4005,1780,yellowBag,0.3123,2187,Person5_37,18,1230
4006,1710,birdCall,0.31287,2614,Person5_13,2294,90
4007,1110,cloudSign,0.32636,1476,Person5_13,943,360
4008,420,eyeball,0.49951,1369,Person5_13,3289,760
4009,950,redWhistle,0.41257,1885,Person5_13,2667,2060
4010,2110,sign,0.32474000000000003,854,Person5_13,2809,900
4011,710,blueSunglasses,0.45395,1796,Person5_13,2329,600
4012,1150,stickerBox,0.33339,1192,Person5_13,2987,420
4013,370,cloudSign,0.28110999999999997,445,Person5_34,4071,70
4014,1150,pinkCandle,0.26143,640,Person5_34,3289,840
4015,2620,sign,0.28957,1085,Person5_34,3858,60
4016,1120,cloudSign,0.30186999999999997,1725,Person5_35,854,1020
4017,990,eyeball,0.3731,1387,Person5_35,2916,1740
4018,1830,pumpkinNotes,0.35423000000000004,2329,Person5_35,534,470
4019,1700,trophy,0.25856999999999997,2400,Person5_35,498,770
4020,650,blueSunglasses,0.2687,1423,Person5_35,2898,1700
4021,1230,hairClip,0.26597,1654,Person5_35,907,800
4022,560,lavenderDie,0.28163,747,Person5_35,3218,1940
4023,1540,stickerBox,0.42822,1458,Person5_35,2880,1470
4024,640,eyeball,0.31521,1245,Person5_29,2969,220
4025,1030,pinkCandle,0.42332,480,Person5_29,3343,890
4026,2870,sign,0.66304,1352,Person5_29,2951,140
4027,510,lavenderDie,0.35957,605,Person5_29,2187,1750
4028,640,eyeball,0.25058,1085,Person5_10,1192,860
4029,1230,pinkCandle,0.42211000000000004,445,Person5_10,1476,580
4030,1780,pumpkinNotes,0.40247,3147,Person5_10,1672,1230
4031,1390,redWhistle,0.33969,2009,Person5_10,658,690
4032,1600,stickerBox,0.26247,1885,Person5_10,2294,1410
4033,760,eyeball,0.25756,1245,Person5_1,4107,1010
4034,1900,partyFavor,0.32422,2578,Person5_1,1174,240
4035,1050,pinkCandle,0.33027,285,Person5_1,3858,870
4036,2090,sign,0.37334,2134,Person5_1,285,10
4037,1330,cloudSign,0.29041,1352,Person5_30,2151,910
4038,700,eyeball,0.36603,1672,Person5_30,1636,1260
4039,1240,partyFavor,0.2557,2080,Person5_30,1067,1770
4040,810,pinkCandle,0.43925,409,Person5_30,1867,780
4041,2430,sign,0.6157600000000001,1849,Person5_30,800,10
4042,400,lavenderDie,0.55465,605,Person5_30,2560,1810
4043,1490,birdCall,0.41073999999999994,2240,Person5_2,1352,210
4044,770,eyeball,0.37416,1280,Person5_2,4071,1020
4045,860,pinkCandle,0.37269,480,Person5_2,2631,540
4046,2200,sign,0.41903,1903,Person5_2,1920,280
4047,2060,canadaPencil,0.31995999999999997,2116,Person5_16,1049,950
4048,880,cloudSign,0.37908000000000003,1192,Person5_16,1476,1560
4049,1670,cupcakePaper,0.2686,1725,Person5_16,3627,1200
4050,670,eyeball,0.27231,1032,Person5_16,1600,2340
4051,1150,metalKey,0.27565,1974,Person5_16,1120,1860
4052,1140,pinkCandle,0.47185,640,Person5_16,1760,1470
4053,2880,sign,0.53988,1298,Person5_16,2969,130
4054,950,hairClip,0.27741,1120,Person5_16,3431,300
4055,2060,yellowBag,0.35493,2703,Person5_16,18,950
4056,1410,cloudSign,0.36867,1440,Person5_38,2880,1090
4057,970,pinkCandle,0.3315,338,Person5_38,3414,700
4058,2060,pumpkinNotes,0.27645,3520,Person5_38,1831,570
4059,1130,redWhistle,0.35477,1760,Person5_38,3094,810
4060,690,blueSunglasses,0.27074000000000004,1920,Person5_38,2276,820
4061,2070,birdCall,0.34323000000000004,2969,Person5_31,587,940
4062,2080,pumpkinNotes,0.55709,2631,Person5_31,747,550
4063,1520,yellowBalloon,0.34106,1974,Person5_31,1103,610
4064,540,blueSunglasses,0.28386999999999996,1849,Person5_31,1174,1970
4065,1780,canadaPencil,0.36562,2969,Person5_20,2383,690
4066,1810,noisemaker,0.34303,3858,Person5_20,18,690
4067,1090,pinkCandle,0.25121,427,Person5_20,4160,860
4068,1510,pumpkinNotes,0.3042,2045,Person5_20,3307,1500
4069,1640,vancouverCards,0.30596999999999996,3200,Person5_20,1654,1200
4070,1430,canadaPencil,0.25155,1974,Person5_39,1867,1510
4071,1720,metalKey,0.2552,2454,Person5_39,1991,530
4072,1350,pinkCandle,0.3434,552,Person5_39,2560,930
4073,2140,pumpkinNotes,0.3027,2916,Person5_39,2151,500
4074,2750,sign,0.31344,1014,Person5_39,2329,10
4075,700,blueSunglasses,0.29033000000000003,2383,Person5_39,2045,1250
4076,1140,cloudSign,0.25773,1529,Person5_42,3200,1020
4077,790,eyeball,0.42651000000000006,1796,Person5_42,1192,2070
4078,1230,redWhistle,0.27626999999999996,1920,Person5_42,1494,330
4079,470,blueSunglasses,0.29072,1618,Person5_42,2045,500
4080,370,lavenderDie,0.34776999999999997,623,Person5_42,1743,2050
4081,1390,sign,0.25395,1618,Person5_21,143,1620
4082,410,lavenderDie,0.40833,534,Person5_21,4107,2230
4083,1970,birdCall,0.66718,2525,Person5_33,1209,820
4084,650,eyeball,0.33166,1298,Person5_33,2560,1080
4085,1120,pinkCandle,0.26258000000000004,534,Person5_33,3360,180
4086,1690,sign,0.5076,1583,Person5_33,1689,10
4087,660,blueSunglasses,0.30557,1814,Person5_33,1956,1280
4088,1120,eyeball,0.2526,1280,Person5_28,2205,420
4089,1540,partyFavor,0.31704,2063,Person5_28,1814,1280
4090,2060,sign,0.27814,1405,Person5_28,2151,950
4091,380,lavenderDie,0.5381600000000001,516,Person5_28,2205,1200
4092,2120,sign,0.31101999999999996,2311,Person5_26,1316,320
4093,2010,silverStraw,0.29775999999999997,4267,Person5_26,1085,10
4094,460,lavenderDie,0.25442,463,Person5_26,4142,1800
4095,1430,cloudSign,0.28865999999999997,1298,Person5_19,1085,880
4096,2040,cupcakePaper,0.45996000000000004,3058,Person5_19,1352,810
4097,2850,paperPlate,0.58507,4160,Person5_19,392,130
4098,2080,pumpkinNotes,0.34413,2614,Person5_19,1529,120
4099,2780,sign,0.28010999999999997,1280,Person5_19,2223,10
4100,2240,sign,0.37022,1316,Person5_14,1049,10
4101,1490,birdCall,0.61074,2436,Person5_32,1636,1520
4102,810,eyeball,0.25392,1387,Person5_32,1014,1420
4103,1290,pinkCandle,0.25293000000000004,463,Person5_32,1103,520
4104,1260,redWhistle,0.29503,2063,Person5_32,1440,1400
4105,1950,sign,0.52888,1494,Person5_32,1352,10
4106,870,blueSunglasses,0.28699,2187,Person5_32,1387,1810
4107,1410,cloudSign,0.25421,1476,Person5_40,1352,1090
4108,770,eyeball,0.37184,1547,Person5_40,534,1870
4109,1050,pinkCandle,0.25732,676,Person5_40,2916,860
4110,2000,trophy,0.29516,2223,Person5_40,2098,600
4111,370,lavenderDie,0.58002,427,Person5_40,1476,1850
4112,2210,birdCall,0.33973000000000003,2703,Person5_11,2649,690
4113,1630,cloudSign,0.30028,1280,Person5_11,18,10
4114,950,pinkCandle,0.30583,534,Person5_11,3751,1550
4115,1670,pumpkinNotes,0.27818000000000004,2063,Person5_11,1423,550
4116,1080,redWhistle,0.53765,1796,Person5_11,800,830
4117,1810,sign,0.54933,1458,Person5_11,3894,10
4118,470,blueSunglasses,0.29181,1334,Person5_11,1405,1150
4119,1450,yellowBag,0.28565999999999997,1867,Person5_11,3485,1560
4120,1070,cloudSign,0.40531,1760,Person5_7,2738,410
4121,1730,pumpkinNotes,0.39216,2116,Person5_7,2951,10
4122,1230,redWhistle,0.2897,1796,Person5_7,392,120
4123,610,blueSunglasses,0.28324,1707,Person5_7,89,1290
4124,850,eyeball,0.26313000000000003,1298,Person5_5,4054,760
4125,1090,pinkCandle,0.31566,587,Person5_5,658,400
4126,2130,sign,0.43026000000000003,1369,Person5_5,267,10
4127,810,cloudSign,0.26211999999999996,1156,Person5_24,3005,100
4128,2270,sign,0.39555,1049,Person5_24,2329,10
4129,1650,sign,0.32754,2347,Person5_23,2845,1360
4130,1610,birdCall,0.40187,1991,Person5_6,1476,140
4131,990,eyeball,0.30441,1885,Person5_6,1120,1340
4132,2740,sign,0.37738,1760,Person5_6,463,210
4133,1744,birdCall,0.37211,1828,Person29_2,1546,313
4134,595,eyeball,0.46153999999999995,767,Person29_2,1775,676
4135,1190,redWhistle,0.53971,1425,Person29_2,552,1452
4136,2148,sign,0.26295999999999997,780,Person29_2,1775,888
4137,484,blueSunglasses,0.25384,1035,Person29_2,1640,928
4138,1271,hairClip,0.26829000000000003,1170,Person29_2,1573,1432
4139,494,lavenderDie,0.35691,404,Person29_2,1936,1805
4140,1200,birdCall,0.27565,1318,Person29_11,1788,978
4141,1049,cloudSign,0.3664,1304,Person29_11,1479,857
4142,1069,eyeball,0.26028,793,Person29_11,1479,454
4143,807,pinkCandle,0.29704,256,Person29_11,2312,1210
4144,525,blueSunglasses,0.37001,1533,Person29_11,1103,1140
4145,1583,partyFavor,0.3084,1264,Person29_3,14,192
4146,1140,redWhistle,0.78118,1640,Person29_3,726,807
4147,2027,sign,0.35270999999999997,1358,Person29_3,914,11
4148,2006,canadaPencil,0.29224,2285,Person29_14,1600,797
4149,847,cloudSign,0.30454000000000003,525,Person29_14,148,948
4150,756,eyeball,0.37413,874,Person29_14,3132,1029
4151,1119,metalKey,0.34706,1103,Person29_14,14,1049
4152,1059,redWhistle,0.35172,1129,Person29_14,2742,857
4153,1835,sign,0.49331,1291,Person29_14,646,11
4154,394,lavenderDie,0.57353,283,Person29_14,3159,1190
4155,1492,yellowBag,0.27323000000000003,2460,Person29_14,1586,11
4156,1563,metalKey,0.29641999999999996,1533,Person29_8,834,182
4157,1129,pinkCandle,0.54072,578,Person29_8,1291,414
4158,2410,sign,0.59568,1291,Person29_8,1224,11
4159,1170,canadaPencil,0.27438,2998,Person29_6,404,1865
4160,394,lavenderDie,0.36623,363,Person29_6,2245,1200
4161,1613,birdCall,0.29316,1801,Person29_13,982,11
4162,1129,cloudSign,0.43008,1371,Person29_13,874,615
4163,666,eyeball,0.35100000000000003,820,Person29_13,592,1099
4164,1230,metalKey,0.37137,1828,Person29_13,955,575
4165,1664,partyFavor,0.34435,1331,Person29_13,1492,162
4166,928,pinkCandle,0.34826,457,Person29_13,1344,91
4167,1946,pumpkinNotes,0.33945,1976,Person29_13,605,11
4168,565,blueSunglasses,0.35288,1506,Person29_13,2541,888
4169,2067,yellowBag,0.30257,2285,Person29_13,14,968
4170,1462,birdCall,0.38416,1613,Person29_12,511,1573
4171,918,cloudSign,0.56042,1183,Person29_12,982,2117
4172,565,eyeball,0.41084,726,Person29_12,2648,1563
4173,1331,metalKey,0.34047,1654,Person29_12,471,1704
4174,898,pinkCandle,0.32559,283,Person29_12,861,11
4175,1936,pumpkinNotes,0.28615,2070,Person29_12,1707,625
4176,2077,sign,0.39208000000000004,646,Person29_12,108,958
4177,444,blueSunglasses,0.27095,1103,Person29_12,2164,1603
4178,394,lavenderDie,0.34088,323,Person29_12,820,545
4179,1432,stickerBox,0.38155,1062,Person29_12,2205,1129
4180,1785,cupcakePaper,0.28628000000000003,1694,Person29_5,2164,1250
4181,988,eyeball,0.48041000000000006,1062,Person29_5,1062,918
4182,1321,redWhistle,0.67742,1667,Person29_5,1035,928
4183,2208,sign,0.33243,793,Person29_5,1479,827
4184,232,blueSunglasses,0.25187,793,Person29_5,1465,1271
4185,1160,hairClip,0.53635,1183,Person29_5,1291,847
4186,535,lavenderDie,0.68801,377,Person29_5,1667,1140
4187,1361,birdCall,0.25856999999999997,1197,Person29_10,14,1674
4188,938,cloudSign,0.41272,914,Person29_10,14,1553
4189,978,eyeball,0.3709,1264,Person29_10,1801,1140
4190,1593,metalKey,0.32897,1734,Person29_10,1291,605
4191,1674,partyFavor,0.39464,1667,Person29_10,457,11
4192,948,pinkCandle,0.37701,350,Person29_10,269,928
4193,1996,sign,0.53728,1546,Person29_10,820,1039
4194,1775,trophy,0.26689,1116,Person29_10,14,746
4195,646,blueSunglasses,0.32861,1479,Person29_10,1694,1291
4196,1059,hairClip,0.31232,1129,Person29_10,1882,888
4197,2067,birdCall,0.29481999999999997,2393,Person29_9,672,787
4198,1089,cloudSign,0.31898000000000004,847,Person29_9,1425,1029
4199,1583,pumpkinNotes,0.32084,1533,Person29_9,1089,575
4200,2218,sign,0.45091000000000003,1331,Person29_9,1788,817
4201,2178,yellowBalloon,0.32961999999999997,1371,Person29_9,14,857
4202,577,pinkCandle,0.28173000000000004,286,Person29_1,864,752
4203,1031,redWhistle,0.34315,908,Person29_1,1115,921
4204,1704,birdCall,0.32748,1627,Person29_4,1922,1180
4205,746,eyeball,0.2851,780,Person29_4,632,1250
4206,1603,metalKey,0.35613,1519,Person29_4,1694,1250
4207,1008,pinkCandle,0.2722,323,Person29_4,1990,1331
4208,2309,sign,0.53901,1197,Person29_4,699,726
4209,474,blueSunglasses,0.31389,1680,Person29_4,175,1160
4210,1210,hairClip,0.44264,1076,Person29_4,189,817
4211,1190,yellowBag,0.26605,2406,Person29_4,955,11
4212,1764,birdCall,0.41705,1734,Person29_7,1304,948
4213,1029,cloudSign,0.42302,1116,Person29_7,1291,1079
4214,1008,eyeball,0.3869,955,Person29_7,1385,918
4215,1311,metalKey,0.3603,1667,Person29_7,1035,746
4216,1321,redWhistle,0.52876,1412,Person29_7,14,1603
4217,958,blueSunglasses,0.49931000000000003,1828,Person29_7,955,928
4218,1118,birdCall,0.29941999999999996,1640,Person13_17,471,340
4219,1039,canadaPencil,0.26366999999999996,2998,Person13_17,108,510
4220,843,cloudSign,0.34912,1116,Person13_17,444,608
4221,497,pinkCandle,0.33959,229,Person13_17,578,7
4222,667,redWhistle,0.36351999999999995,1291,Person13_17,363,569
4223,1157,sign,0.6219,1533,Person13_17,14,7
4224,392,blueSunglasses,0.3591,1600,Person13_17,793,843
4225,980,cloudSign,0.49423,1922,Person13_5,41,406
